2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Sources (main/source/Sources) is configured multiple times in /etc/apt/sources.list:24 and /etc/apt/sources.list:33
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list:23 and /etc/apt/sources.list:32
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:2
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:3
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:3
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:3
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:3
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:3
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:4
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:4
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:4
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:4
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:4
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:5
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:5
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:5
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:5
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:5
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-amd64/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-i386/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Packages (main/binary-all/Packages) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en_US) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
2020-04-14 21:00:56 | INFO  | [main] o.e.BashExecuter:73 -  LINEA ENTRADA:W: Target Translations (main/i18n/Translation-en) is configured multiple times in /etc/apt/sources.list.d/kubernetes.list:1 and /etc/apt/sources.list.d/kubernetes.list:6
